Price,Close,High,Low,Open,Volume
7/30/2020,93.2196579,93.32383653,90.87196404,91.27899268,158130000
7/31/2020,102.9786835,103.1288959,97.71151175,99.70790378,374336800
8/3/2020,105.5735092,108.1901302,104.5607806,104.8587803,308151200
8/4/2020,106.2785492,107.3688092,105.0404945,105.7624916,173071600
8/5/2020,106.6637421,106.9835534,105.5347167,105.9998974,121776800
8/6/2020,110.3851852,110.8794385,106.4069519,106.9956905,202428800
8/7/2020,107.8754883,110.3633356,107.0793774,109.9070268,198045600
8/10/2020,109.4434509,110.4604351,106.7954093,109.319663,212403600
8/11/2020,106.1886215,109.2055902,105.9289127,108.7080236,187902400
8/12/2020,109.7177124,109.9749916,107.0842334,107.2784039,165598000
8/13/2020,111.6594391,112.6618607,110.6084712,111.0963343,210082000
8/14/2020,111.5599442,111.6497482,109.7517007,111.4847025,165565200
8/17/2020,111.268692,112.7055791,110.6424858,112.681306,119561600
8/18/2020,112.1958389,112.6205933,110.6861402,111.0210905,105633600
8/19/2020,112.3366241,113.7492378,112.2419684,112.6036141,145538000
8/20/2020,114.8293381,114.9434153,112.3609046,112.3778965,126907200
8/21/2020,120.7467728,121.2297769,115.7759294,115.7880622,338054800
8/24/2020,122.1909485,125.0331683,120.3268848,124.9482085,345937600
8/25/2020,121.1885071,121.5331682,119.4676457,121.0647265,211495600
8/26/2020,122.8365555,123.2928643,121.4385042,122.5040346,163022400
8/27/2020,121.3681412,123.7710366,120.2249394,123.4385157,155552400
8/28/2020,121.1715393,122.7589022,120.9482365,122.3414289,187630000
8/31/2020,125.2807388,127.1836457,122.3293081,123.8632805,225702700
9/1/2020,130.2709808,130.8729287,126.7273207,128.8923509,151948100
9/2/2020,127.5719376,133.9602452,123.300128,133.5816076,200119000
9/3/2020,117.3584213,125.0865231,116.9894945,123.2127566,257599600
9/4/2020,117.4361115,120.0962859,107.6594777,116.5720401,332607200
9/8/2020,109.5332565,115.5235064,109.3973357,110.630334,231366600
9/9/2020,113.9021378,115.6691157,111.9021537,113.8438881,176940500
9/10/2020,110.1837234,116.989505,109.2225669,116.8535842,182274400
9/11/2020,108.7371368,111.8730415,106.7954023,111.2322655,180860300
9/14/2020,111.9992599,112.5526541,109.5138419,111.3779054,140150100
9/15/2020,112.1740036,115.3681578,110.3002295,114.8827241,184642000
9/16/2020,108.8633575,112.620617,108.775983,111.8730524,154679000
9/17/2020,107.1254807,108.9312942,105.5429698,106.5235477,178011000
9/18/2020,103.7274551,107.6497598,102.9993047,107.1837476,287104900
9/21/2020,106.8730774,106.9798734,100.0964202,101.4944715,195713800
9/22/2020,108.5526505,109.5720639,105.9798585,109.3973075,183055400
9/23/2020,103.9993057,108.8439314,103.6594963,108.3682085,150718700
9/24/2020,105.0672379,107.0380969,101.9410446,102.1060903,167743300
9/25/2020,109.0089874,109.1643298,104.5332882,105.2711495,149981400
9/28/2020,111.6109238,111.9604366,109.4944324,111.6594701,137672400
9/29/2020,110.766243,111.9507022,110.2613953,111.2128484,99382200
9/30/2020,112.436142,113.843904,110.3099476,110.4749932,142675200
10/1/2020,113.3875809,114.2904877,112.4555493,114.2128165,116120400
10/2/2020,109.727417,112.008961,108.9507276,109.6012069,144712000
10/5/2020,113.1060333,113.2516649,110.2419779,110.5914907,106243800
10/6/2020,109.863327,112.7370928,108.9798344,112.329323,161498200
10/7/2020,111.7274246,112.1837335,110.8050961,111.2808265,96849000
10/8/2020,111.6206131,113.0089536,111.2516788,112.863322,83477200
10/9/2020,113.562355,113.5914799,111.572074,111.9215869,100506900
10/12/2020,120.7758942,121.5331695,115.8050509,116.5623262,240226800
10/13/2020,117.5720291,121.7370507,116.1642745,121.620544,262330500
10/14/2020,117.6593933,119.4457853,116.1351322,117.4749262,150712000
10/15/2020,117.1933746,117.6690975,114.7079571,115.261351,112559200
10/16/2020,115.5526123,118.0089126,115.3487311,117.7467743,115393800
10/19/2020,112.6011963,116.9118422,112.290519,116.4652441,120639300
10/20/2020,114.0866241,115.5138003,112.2613888,112.8147829,124423700
10/21/2020,113.4652939,115.2516866,113.0575239,113.2711159,89946000
10/22/2020,112.3778839,114.6011708,111.2516743,114.0283553,101988000
10/23/2020,111.6885834,113.1545952,110.9507221,112.9992528,82572600
10/26/2020,111.6982956,113.1545967,109.5915077,110.6885926,111850700
10/27/2020,113.203125,113.8633151,111.2031407,112.1254617,92276800
10/28/2020,107.9604416,112.0672136,107.8633563,111.6982866,143937800
10/29/2020,111.9604187,113.5235157,108.93131,109.0963631,146129200
10/30/2020,105.6885986,108.7274101,104.5818107,107.8245034,190272600
11/2/2020,105.6012344,107.4555946,104.1934798,105.9313332,122866900
11/3/2020,107.22258,108.2419861,105.5623979,106.4653047,107624400
11/4/2020,111.6011963,112.2225508,109.0769427,110.8147961,138235500
11/5/2020,115.5623398,116.1351554,113.4652702,114.5138013,126387100
11/6/2020,115.4310532,115.9270444,112.9413397,115.0712098,114457900
11/9/2020,113.1261292,118.6404427,112.863546,117.1913566,154515300
11/10/2020,112.7857361,114.3612499,110.9962543,112.3772701,138023400
11/11/2020,116.2090836,116.3452389,113.2428338,113.9722406,112295000
11/12/2020,115.9367676,117.2205231,115.3143411,116.3355135,103162300
11/13/2020,115.9853897,116.3841282,114.6335566,116.1604476,81581900
11/16/2020,116.9968414,117.6678906,114.905874,115.6547283,91183000
11/17/2020,116.1118469,117.3567001,115.6936534,116.2674573,74271000
11/18/2020,114.7891769,116.5300287,114.7600019,115.3532533,76322100
11/19/2020,115.3824005,115.7908664,113.6026466,114.3612283,74113000
11/20/2020,114.1181335,115.5088696,114.0695109,115.3824418,73604300
11/23/2020,110.7239227,114.3904108,110.62667,113.9624899,127959300
11/24/2020,112.0076904,112.6690195,109.4985296,110.7822925,113874200
11/25/2020,112.8440781,113.5443097,112.0076911,112.3772619,76499200
11/27/2020,113.3886871,114.2639766,113.0288513,113.3692396,46691300
11/30/2020,115.7811432,117.6484223,113.6026435,113.7582538,169410200
12/1/2020,119.3503799,120.0797866,116.7147915,117.6873337,127728200
12/2/2020,119.7005157,119.9825539,117.5706456,118.6696158,89004200
12/3/2020,119.5643616,120.3812936,118.8544024,120.1284305,78967600
12/4/2020,118.8932877,119.486539,118.1833286,119.233676,78260400
12/7/2020,120.3521271,121.1496116,118.8933134,118.9516636,86712000
12/8/2020,120.964798,121.5483292,119.7102176,120.9550779,82225500
12/9/2020,118.436203,122.4917027,117.6776212,121.1106944,115089200
12/10/2020,119.8561096,120.468816,116.8509575,117.1913458,81312200
12/11/2020,119.0489044,119.3892927,117.2399752,119.068352,86939800
12/14/2020,118.436203,119.9630942,118.2027949,119.2336874,79184500
12/15/2020,124.368721,124.388176,120.721687,120.92592,157243700
12/16/2020,124.300621,124.8452423,123.0849432,123.9116101,98208600
12/17/2020,125.1661987,126.0220408,124.5243172,125.3607042,94359800
12/18/2020,123.1822205,125.5552262,122.6570467,125.4190709,192541500
12/21/2020,124.7090988,124.786904,120.0603477,121.5872388,121251600
12/22/2020,128.2588959,130.7194269,126.0901156,127.9963053,168904800
12/23/2020,127.3641357,128.7937592,127.1890704,128.5311834,88223700
12/24/2020,128.3463898,129.7954829,127.5002828,127.7142433,54930100
12/28/2020,132.9367676,133.5689139,129.8440763,130.3109072,124486200
12/29/2020,131.1667633,134.979127,130.6513171,134.2594553,121047300
12/30/2020,130.0483551,132.2560302,129.7371344,131.8572843,96452100
12/31/2020,129.0466614,131.0403764,128.103294,130.3984948,99116600
1/4/2021,125.8566895,129.9413637,123.2794511,129.8538385,143301900
1/5/2021,127.4127655,128.1227321,124.9036045,125.3509805,97664900
1/6/2021,123.1238708,127.4516891,122.9099103,124.213121,155088000
1/7/2021,127.3252182,128.0157297,124.3492416,124.8355126,109578200
1/8/2021,128.4242096,128.9882859,126.6541755,128.7937656,105158200
1/11/2021,125.4385071,126.5958348,124.9716909,125.6427475,100384500
1/12/2021,125.2634583,126.1290204,123.3767237,124.9716926,91951100
1/13/2021,127.296051,127.8406723,124.9619556,125.2245313,88636800
1/14/2021,125.3704147,127.4030243,125.2245245,127.2085188,90221800
1/15/2021,123.6490173,126.6444492,123.512862,125.243986,111598500
1/19/2021,124.320076,125.1759179,123.454514,124.2714459,90757300
1/20/2021,128.4047394,128.8521153,125.0202968,125.1272771,104319500
1/21/2021,133.1118622,135.8349836,129.9219246,130.126165,120150900
1/22/2021,135.2514801,136.010062,131.3126804,132.5380785,114459400
1/25/2021,138.9957581,141.1061733,132.7909328,139.1416483,157611700
1/26/2021,139.229187,140.3378849,137.4883276,139.6571081,98390600
1/27/2021,138.1593475,140.3378475,136.5546588,139.4917256,140843800
1/28/2021,133.3258209,138.0912871,132.94653,135.6891064,142621100
1/29/2021,128.3367004,132.9854519,126.6347513,132.1004347,177523800
2/1/2021,130.4567871,131.6627446,127.3349207,130.0774963,106239800
2/2/2021,131.2835083,132.5672566,130.9139374,132.0031802,83305400
2/3/2021,130.2622986,132.0420525,129.9413579,132.0323176,89880900
2/4/2021,133.6175385,133.6272585,130.894418,132.5574713,84183100
2/5/2021,133.2036285,133.8464692,132.3270385,133.7782972,75693800
2/8/2021,133.3497314,133.3984342,131.411475,132.4926106,71297200
2/9/2021,132.473175,134.2945575,132.317347,133.0673131,76774200
2/10/2021,131.8692627,133.4276616,130.9050017,132.9309143,73046600
2/11/2021,131.6160126,132.8432415,130.2913781,132.3659784,64280000
2/12/2021,131.8497772,132.0056201,130.2134718,130.8563124,60145100
2/16/2021,129.7264557,132.4731151,129.3368486,131.9666482,80576300
2/17/2021,127.4376068,128.7817258,126.1032373,127.8369487,97918500
2/18/2021,126.3369598,126.619412,124.0967673,125.8402126,96856700
2/19/2021,126.4928284,127.3109961,125.4506606,126.8532169,87668800
2/22/2021,122.7234268,126.3466911,122.3338272,124.6811523,103916400
2/23/2021,122.5870743,123.414969,115.3113267,120.5416852,158273000
2/24/2021,122.0903397,122.2948778,119.0514783,121.6910054,111039900
2/25/2021,117.8437195,123.1714763,117.4054245,121.4377654,148199500
2/26/2021,118.1066971,121.6033374,118.0482523,119.4021055,164560400
3/1/2021,124.4669113,124.6032701,119.5969328,120.5319678,116307900
3/2/2021,121.8663101,125.3726922,121.75917,125.070756,102260900
3/3/2021,118.8858871,122.4409722,118.6716069,121.5643747,112966300
3/4/2021,117.0060806,120.3858463,115.5353527,118.5839561,178155000
3/5/2021,118.2625275,118.7690093,114.5126464,117.8339745,153766600
3/8/2021,113.334137,117.8534763,113.1880361,117.7852969,154376600
3/9/2021,117.9411163,118.8858932,115.7009311,115.9346879,129525800
3/10/2021,116.8600006,118.993046,116.3437767,118.5255323,111943300
3/11/2021,118.7884979,120.0059924,118.106704,119.3534171,103026500
3/12/2021,117.8826752,118.0190339,116.0613083,117.2690607,88105100
3/15/2021,120.7656937,120.7754357,117.2885302,118.2527911,92403800
3/16/2021,122.3046112,123.9117052,121.4767165,122.4312279,115227900
3/17/2021,121.515686,122.5870796,119.1586112,120.8241501,111932600
3/18/2021,117.395668,119.9767574,117.1911299,119.6845558,121229700
3/19/2021,116.8697128,118.2722687,116.5677766,116.7820568,185549500
3/22/2021,120.1813202,120.6488414,117.1327165,117.2008959,111912300
3/23/2021,119.3534241,121.0092137,118.9638243,120.1228815,95467100
3/24/2021,116.9671326,119.7040654,116.9476559,119.6261439,88530500
3/25/2021,117.4541168,118.4962992,115.9054675,116.431426,98844700
3/26/2021,118.057991,118.320974,115.8275405,117.2203543,94071200
3/29/2021,118.2333298,119.392387,117.5904965,118.4865707,80819200
3/30/2021,116.7820587,117.2690565,115.7691025,116.9865969,85671900
3/31/2021,118.9735489,120.3079179,117.9995534,118.4865512,118323800
4/1/2021,119.801445,120.95076,119.3047052,120.4442856,75089100
4/5/2021,122.6260452,122.8792862,119.8696359,120.6488354,88651200
4/6/2021,122.9279861,123.8240603,122.382551,123.2104458,80171300
4/7/2021,124.5740356,124.5935123,121.8858058,122.5578651,83466700
4/8/2021,126.9700623,126.9992809,125.177914,125.5967249,88844600
4/9/2021,129.5414429,129.5803962,126.1032388,126.4246592,106686700
4/12/2021,127.8271866,129.3953201,127.2330487,129.0738998,91420000
4/13/2021,130.9342041,131.1582338,128.4992154,128.9959626,91266500
4/14/2021,128.5966492,131.4894175,128.2362755,131.4309802,87222800
4/15/2021,131.0023956,131.4893934,130.1647589,130.3400858,89347100
4/16/2021,130.6712341,131.1679665,129.8141134,130.8075929,84922400
4/19/2021,131.3335266,131.9471484,129.8725336,130.038111,94264200
4/20/2021,129.6485291,132.0055962,128.3823321,131.5088638,94812300
4/21/2021,130.0284271,130.2719261,127.8856395,128.9180726,68847100
4/22/2021,128.5089722,130.661494,127.9927557,129.5803583,84566500
4/23/2021,130.8271027,131.6062873,128.7232685,128.7232685,78657500
4/26/2021,131.2166595,131.5478144,130.0868213,131.3237996,66905100
4/27/2021,130.8952637,131.8887433,130.6225461,131.4991362,66015800
4/28/2021,130.1063232,131.5088792,129.6193255,130.8173358,107760100
4/29/2021,130.0089111,133.5055662,129.005697,132.9211629,151101000
4/30/2021,128.0414734,130.0868553,127.6616157,128.3531443,109839500
5/3/2021,129.0933533,130.58358,128.4018248,128.6063555,75135100
5/4/2021,124.5253296,128.0706802,123.4052332,127.7784786,137564700
5/5/2021,124.7688293,127.0577099,124.6422052,125.8402155,84000900
5/6/2021,126.366188,126.3759227,123.8240516,124.5642903,78128300
5/7/2021,127.0393906,128.0638111,126.3271554,127.663806,78973300
5/10/2021,123.7612,126.3856934,123.7221731,126.258869,88071200
5/11/2021,122.844101,123.1953281,119.780553,120.4927808,126142800
5/12/2021,119.7805557,121.605024,119.273221,120.39522,112172300
5/13/2021,121.927002,123.0782694,121.2342912,121.546499,105861300
5/14/2021,124.3465805,124.7758689,122.7855421,123.1758036,81918000
5/17/2021,123.1953278,123.8392604,122.1221142,123.7319383,74244600
5/18/2021,121.8098907,123.897781,121.7415956,123.4782512,63342900
5/19/2021,121.6537933,121.8781887,119.8683522,120.1610501,92612000
5/20/2021,124.2099838,124.6100038,122.0537985,122.1806377,76857100
5/21/2021,122.3757858,124.8832062,122.1611416,124.7075888,79295400
5/24/2021,124.0051041,124.8246539,122.873354,122.9416492,63092900
5/25/2021,123.8099899,125.1954186,123.2441111,124.7075862,72009500
5/26/2021,123.7612,124.2880518,123.3416702,123.868522,56575900
5/27/2021,122.2294312,124.5319658,122.0343041,123.3611887,94625600
5/28/2021,121.5757446,122.7367705,121.517208,122.5123677,71311100
6/1/2021,121.2537918,122.2977371,120.9220744,122.0343149,67637100
6/2/2021,122.0147858,122.1904031,121.0293846,121.25378,59278900
6/3/2021,120.5318069,121.8099061,120.1317869,121.6440474,76229200
6/4/2021,122.8245697,123.0879994,120.8342429,121.0488871,75169300
6/7/2021,122.8343353,123.2441065,121.7903901,123.0977575,71057600
6/8/2021,123.6538773,125.3320039,123.136784,123.5172869,74403800
6/9/2021,124.0343628,124.6392684,123.4392158,124.1124166,56877900
6/10/2021,123.039238,125.068592,122.8733792,123.9270757,71186400
6/11/2021,124.2490158,124.3368282,123.0294534,123.4489832,53522400
6/14/2021,127.3027954,127.361332,123.9758331,124.7075705,96906500
6/15/2021,126.4832458,127.4198763,126.2393334,126.7759438,62746300
6/16/2021,126.9808197,127.7028059,125.331984,127.1954639,91815000
6/17/2021,128.5808716,129.3223749,126.4929818,126.6393381,96721700
6/18/2021,127.2832718,128.3076921,127.0686277,127.5271842,108953300
6/21/2021,129.0785217,129.1858438,126.0637662,127.1272214,79663300
6/22/2021,130.7176056,130.8151766,128.4150706,128.9126617,74783600
6/23/2021,130.4444122,131.0493254,129.9858555,130.5127149,60214200
6/24/2021,130.1614685,131.3615138,129.6931458,131.1761379,68711000
6/25/2021,129.8687592,130.6297649,129.5760612,130.2102426,70783700
6/28/2021,131.4981537,131.9567105,130.1029808,130.1615175,62111300
6/29/2021,133.010376,133.1664836,131.078593,131.5176326,64556100
6/30/2021,133.6250458,134.0640853,132.5615758,132.8542739,63261400
7/1/2021,133.9274902,133.9860269,132.4542491,133.2738065,52485800
7/2/2021,136.5519562,136.5909756,134.3957635,134.542105,78852600
7/6/2021,138.5618134,139.6642877,136.6592989,136.6592989,108181800
7/7/2021,141.0497284,141.3619287,139.1862333,140.0447952,104911600
7/8/2021,139.752121,140.5521463,137.2446932,138.1325383,105575500
7/9/2021,141.5765533,142.1033977,139.1764481,139.2740191,99890800
7/12/2021,140.9814301,142.7571203,140.493605,142.6497982,76299700
7/13/2021,142.0936737,143.869364,140.1326225,140.5228765,100827100
7/14/2021,145.5182037,145.9279899,144.0839969,144.4937831,127050800
7/15/2021,144.8645172,146.3475095,143.5083642,145.6060208,106820300
7/16/2021,142.8253937,146.1133292,142.3278176,144.8449962,93251400
7/19/2021,138.9813385,140.5619016,138.2203327,140.2496865,121434600
7/20/2021,142.5912018,143.5180809,139.4788917,139.9667165,96350000
7/21/2021,141.8595123,142.5717476,141.1082725,141.9863516,74993500
7/22/2021,143.2254486,144.5913529,142.2595496,142.3863889,77338200
7/23/2021,144.9425507,145.0986582,143.3424854,143.9571496,71447400
7/26/2021,145.3620911,146.1816334,144.1034943,144.6596219,72434100
7/27/2021,143.1961212,145.576709,142.0058273,145.4888892,104818600
7/28/2021,141.4497833,143.3913329,139.0691941,141.2839246,118931200
7/29/2021,142.0936737,142.9815188,141.059487,141.1668091,56699500
7/30/2021,142.3083038,142.7668605,140.6009164,140.8643461,70440600
8/2/2021,141.976593,143.3717654,141.7131633,142.7961354,62880000
8/3/2021,143.7717896,144.4352244,141.6448647,142.259529,64786600
8/4/2021,143.3718109,144.1913536,142.718127,143.6840262,56368300
8/5/2021,143.4790802,144.240086,142.6107523,143.4010264,46397700
8/6/2021,142.795105,143.7429045,142.2967834,143.000305,54126800
8/9/2021,142.7462158,143.3422544,142.18927,142.8536987,48908700
8/10/2021,142.2674713,144.3291776,141.9743348,143.0882416,69023100
8/11/2021,142.5215302,143.3618469,142.1990815,142.7071838,48493500
8/12/2021,145.482193,145.6385345,142.5019987,142.8439938,72282600
8/13/2021,145.6873779,146.0195924,144.8763733,145.5603486,59375000
8/16/2021,147.6611023,147.7295073,143.1175393,145.1401525,103296000
8/17/2021,146.7523956,148.2082824,145.6775669,146.7914735,92229700
8/18/2021,143.0100861,147.2702942,142.804886,146.3713531,86326000
8/19/2021,143.3422546,144.6125026,141.1926123,141.7104802,86960300
8/20/2021,144.7982178,145.1011201,143.4204864,144.0653838,60549600
8/23/2021,146.2834167,146.7524262,144.5050661,144.9154513,60131800
8/24/2021,146.1954498,147.4070737,145.7362061,146.0293426,48606400
8/25/2021,144.9642944,146.87944,144.4171143,146.3811034,58991300
8/26/2021,144.1630402,145.7068783,144.133728,144.9545131,48597200
8/27/2021,145.1987915,145.3453523,143.4692998,144.1044164,55802400
8/30/2021,149.6153412,149.9768827,145.2085727,145.5896457,90956700
8/31/2021,148.3549042,149.3027039,147.8272554,149.1659089,86453100
9/1/2021,149.0192719,151.4327385,148.8531647,149.3319547,80313700
9/2/2021,150.1332397,151.1787567,148.9118499,150.3482056,71115500
9/3/2021,150.7683563,151.090805,149.5860445,150.2407076,57808700
9/7/2021,153.1036377,153.6605836,150.8562778,151.4230043,82278300
9/8/2021,151.5598297,153.4456486,150.4556885,153.3870242,74420200
9/9/2021,150.5436401,152.5369419,150.4263766,151.9311373,57305700
9/10/2021,145.5603638,151.921357,145.2965394,151.4523474,140893200
9/13/2021,146.1270599,147.9542541,145.3453676,147.1823424,102404300
9/14/2021,144.7297821,147.6122736,143.5474853,146.908752,109296300
9/15/2021,145.6189423,146.0195616,143.0198218,145.1596986,83281300
9/16/2021,145.3844604,145.5603483,143.8504027,145.0424803,68034100
9/17/2021,142.7169189,145.4137565,142.4237825,145.4137565,129868800
9/20/2021,139.6683502,141.5248565,138.0365755,140.5086669,123478900
9/21/2021,140.14711,141.2903437,139.5119934,140.6356658,75834000
9/22/2021,142.5117493,143.0784609,140.4109501,141.1437839,76404300
9/23/2021,143.4693298,143.7136078,142.3065644,143.293442,64838200
9/24/2021,143.557251,144.0946654,142.2283785,142.3260956,53477900
9/27/2021,142.0427246,142.6192318,140.5282134,142.1404417,74150700
9/28/2021,138.6619415,141.4369355,138.4469757,139.9712678,108972300
9/29/2021,139.5608368,141.1437526,138.7791446,139.2090761,74602000
9/30/2021,138.2612915,141.0753777,138.0463258,140.3718561,89056700
10/1/2021,139.3849945,139.6488189,135.9260252,138.6521606,94639600
10/4/2021,135.9553223,138.9550624,135.1052399,138.5153502,98322000
10/5/2021,137.8802185,138.9843594,136.1702732,136.2973025,80861100
10/6/2021,138.7498322,138.8963929,135.2029127,136.2777413,83221100
10/7/2021,140.0103455,140.9190672,139.4533995,139.7856139,61732700
10/8/2021,139.6292267,140.8799282,139.2970124,140.7333674,58773200
10/11/2021,139.5413055,141.4955287,138.5641939,139.0136718,64452200
10/12/2021,138.2710724,139.9712521,137.8118287,139.9517057,73035900
10/13/2021,137.6848145,138.1635896,136.0139469,138.0072631,78762700
10/14/2021,140.4696045,140.5868681,138.2711027,138.8573758,69907100
10/15/2021,141.5248413,141.5834656,140.2252811,140.4793396,67940300
10/18/2021,143.1957397,143.4790956,139.8833313,140.1666871,85589200
10/19/2021,145.3551636,145.755783,143.1957546,143.6452177,76378900
10/20/2021,145.8437042,146.3224944,144.7297974,145.296524,58418800
10/21/2021,146.0586395,146.214981,144.4854892,145.4039765,61421000
10/22/2021,145.2867584,146.7426455,145.2378999,146.2638702,58883400
10/25/2021,145.237915,145.9512026,144.2412567,145.276993,50720600
10/26/2021,145.9023438,147.387543,145.5994266,145.9121095,60893400
10/27/2021,145.4431,146.3029482,145.0913391,145.9414216,56094900
10/28/2021,149.0779266,149.6641847,146.2931526,146.3908697,100077900
10/29/2021,146.3713684,146.5081635,143.0589596,143.8504179,124953200
11/1/2021,145.5505829,146.2736361,144.4171296,145.579895,74588300
11/2/2021,146.5862885,148.1008144,145.2476354,145.2574161,69122000
11/3/2021,148.0226593,148.4916688,146.3908845,146.9478304,54511500
11/4/2021,147.5047607,148.941101,147.1920779,148.1105651,60394600
11/5/2021,148.0331726,148.9334254,146.8393555,148.6300812,65463900
11/8/2021,147.2112274,148.3169799,146.937238,148.1604103,55020900
11/9/2021,147.573288,148.1799766,146.8393846,146.9763793,56787900
11/10/2021,144.745285,146.9078598,144.6767952,146.80022,65187100
11/11/2021,144.6963959,146.2229126,144.5104713,145.7630135,41000000
11/12/2021,146.7708893,147.1720784,144.3147499,145.2443578,63804000
11/15/2021,146.7806549,148.6203106,146.2228813,147.1427091,59222800
11/16/2021,147.7592316,148.2387205,146.134855,146.7219837,59256200
11/17/2021,150.1957703,151.6733569,147.7494258,147.7592058,88807000
11/18/2021,154.4817505,155.2645837,149.7652063,150.4110448,137827700
11/19/2021,157.1042328,157.5641467,153.170507,154.2664645,117305600
11/22/2021,157.5641479,162.1436973,157.544573,158.2099715,117467900
11/23/2021,157.9458008,158.32743,155.6462308,157.6620164,96041900
11/24/2021,158.464447,158.6601516,156.2138066,157.2999844,69463600
11/26/2021,153.4445038,157.0063806,153.0041648,156.1452776,76959800
11/29/2021,156.8009033,157.7305112,155.3820116,155.9495653,88748200
11/30/2021,161.7522888,161.9675683,156.4877511,156.5562559,174048100
12/1/2021,161.2336731,166.6449858,160.9988187,163.8855021,152052500
12/2/2021,160.2453766,160.6759357,154.4132985,155.3331266,136739200
12/3/2021,158.3665314,161.419579,156.2920363,160.4997512,118023100
12/6/2021,161.7718964,164.2769511,160.7542086,160.7639886,107497000
12/7/2021,167.5061035,167.8975276,164.7270596,165.451183,120405400
12/8/2021,171.3223877,172.1835057,167.0363877,168.4357044,116998900
12/9/2021,170.8135376,172.9565375,170.1872741,171.1560318,108923700
12/10/2021,175.5986023,175.7747469,170.9407678,171.4496116,115402700
12/13/2021,171.9682617,178.2211185,171.7627622,177.2327856,153237000
12/14/2021,170.588501,173.9253185,168.5140056,171.488754,139380400
12/15/2021,175.451828,175.6475326,168.6118435,171.3517523,131063300
12/16/2021,168.562912,177.2523322,167.0853253,175.4322514,150185800
12/17/2021,167.4669342,169.7469287,166.0480576,166.2828971,195432700
12/20/2021,166.1067963,166.9189845,163.8659512,164.6683445,107499100
12/21/2021,169.2772522,169.4827368,165.4903009,167.8779354,91185900
12/22/2021,171.8703613,172.0856408,168.4552594,169.3261573,92135300
12/23/2021,172.4966431,173.0544168,171.5083253,172.075879,68356600
12/27/2021,176.4597321,176.5477969,173.269704,173.2892641,74919600
12/28/2021,175.4420013,177.4382264,174.6983181,176.2933392,79144300
12/29/2021,175.5301056,176.7532778,174.3167134,175.4811757,62348900
12/30/2021,174.375412,176.6945564,174.2677722,175.618159,59773000
12/31/2021,173.7589569,175.3833182,173.4555977,174.2677858,64062300
1/3/2022,178.1036682,178.9550063,173.8959674,174.0133872,104487900
1/4/2022,175.8432312,179.0136989,175.2756775,178.7103546,99310400
1/5/2022,171.1658325,176.303156,170.8918431,175.7551773,94537600
1/6/2022,168.3085022,171.5376799,167.956228,168.9934757,96904000
1/7/2022,168.4748688,170.4025896,167.3593362,169.1794173,86709100
1/10/2022,168.4944305,168.7977749,164.5607043,165.4511773,106765600
1/11/2022,171.3223877,171.4202325,167.1538223,168.6216289,76138300
1/12/2022,171.7627106,173.3772917,171.0679572,172.3400442,74805200
1/13/2022,168.4944305,172.8293459,168.1030065,172.0073778,84505800
1/14/2022,169.355545,170.0502985,167.4180294,167.6626639,80440800
1/18/2022,166.1557159,168.8368999,165.7740868,167.8290072,90956700
1/19/2022,162.6623077,167.4082213,162.3785384,166.3513988,94815000
1/20/2022,160.979248,166.0382867,160.6563288,163.3962376,91420500
1/21/2022,158.9243317,162.7601981,158.8166919,160.8911873,122848900
1/24/2022,158.1512604,158.8166738,151.3797812,156.585609,162294600
1/25/2022,156.3507385,159.2667764,153.6499801,155.5679054,115798400
1/26/2022,156.2627106,160.8618354,154.4328496,159.9909374,108275300
1/27/2022,155.8027954,160.3236354,154.8829675,158.9634684,121954600
1/28/2022,166.6743469,166.6939219,159.3059584,162.153507,179935700
1/31/2022,171.0288391,171.2441186,165.8719406,166.5079992,115541600
2/1/2022,170.8624878,171.0875473,168.6118478,170.2753591,86213900
2/2/2022,172.0660706,172.1052204,169.6099462,170.999468,84914300
2/3/2022,169.1891937,172.4575216,168.4259354,170.7352854,89418100
2/4/2022,168.9050446,170.5804826,167.2296065,168.209391,82465400
2/7/2022,168.1898193,170.4335194,167.4941657,169.3655578,77251200
2/8/2022,171.2957001,171.8051921,167.9644243,168.2583626,74829200
2/9/2022,172.7164154,173.0789309,171.364308,172.4910691,71285000
2/10/2022,168.6405029,171.9325794,168.0820335,170.6196718,90865900
2/11/2022,165.2308807,169.5811269,164.643004,168.8462884,98670700
2/14/2022,165.4660187,166.1518649,163.1929114,163.9865344,86185500
2/15/2022,169.2969513,169.4537204,166.8083053,167.5137513,62527400
2/16/2022,169.0617981,169.8358212,166.6123371,168.375952,61177400
2/17/2022,165.4660187,168.4347647,165.0643034,167.5725495,69589300
2/18/2022,163.9179382,167.0924302,162.8303769,166.3869992,82772700
2/22/2022,160.9981842,163.3202685,158.8720388,161.6448306,91162800
2/23/2022,156.8340607,162.7911353,156.5205226,162.1934664,90009200
2/24/2022,159.450119,159.5578959,148.9272292,149.4955059,141147500
2/25/2022,161.5174866,161.7820176,157.6179334,160.5278946,91974200
2/28/2022,161.7819977,162.075936,159.1463752,159.7636442,95056600
3/1/2022,159.9008179,163.2320939,158.6956872,161.3704945,83474400
3/2/2022,163.1929169,163.9767475,159.6558939,161.0667861,79724800
3/3/2022,162.8695831,165.4954135,162.2033368,165.0643059,76678400
3/4/2022,159.8714142,162.2033058,158.8230527,161.1647367,83737200
3/7/2022,156.0796967,161.684066,155.8249431,160.0576199,96418800
