Price,Close,High,Low,Open,Volume,Returns,MA_5,MA_10,MA_20,Price_to_MA5,Price_to_MA10,Price_to_MA20,Momentum_5,Momentum_10,Volatility_5,Volatility_10,High_Low_Spread_Pct,Volume_Change,Volume_MA_5,Volume_Ratio,RSI,Returns_Lag_1,Returns_Lag_2,Returns_Lag_3,Close_Price,Target_Return
2/13/2019,40.58863449,41.13719476,40.52662472,40.87722611,89960800,-0.415463318143916,40.599128722,40.548298644,38.816193009,0.9997415158322273,1.0009947605041123,1.0456624244574688,-1.9111984723432451,3.4250284933117214,1.0149636969058502,1.298502351645349,1.5042882020345567,0.9275921646060947,97063040.0,0.9268285848042674,76.49541146817339,0.8617152882994361,-0.5751118741012196,0.11751614881583272,40.58863449,0.3643398253184271
2/14/2019,40.73651505,40.84622493,40.39783954,40.47654636,87342800,0.3643398253184271,40.627273560000006,40.669238281,39.013217736,1.0026888708108523,1.0016542421703392,1.0441721399568076,0.34664724351671783,3.059662354321646,0.5847112498866831,1.291935042399458,1.1006964867997429,-2.9101564236867605,89138240.0,0.9798578028913293,73.01036170304403,-0.415463318143916,0.8617152882994361,-0.5751118741012196,40.73651505,-0.22249622946085568
2/15/2019,40.64587784,40.95116287,40.48608049,40.84383672,98507200,-0.22249622946085568,40.627749634000004,40.779215622,39.194786645,1.0004462025626155,0.9967302514291602,1.0370225562941062,0.005856705618789704,2.7809905067810003,0.5975221836322403,1.3008156542403184,1.1442301279130116,12.782278562171134,89783680.0,1.0971615331427715,75.73932961232477,0.3643398253184271,-0.415463318143916,0.8617152882994361,40.64587784,0.29923774922215873
2/19/2019,40.76750565,40.88914507,40.42406279,40.47653398,75891200,0.29923774922215873,40.69930038599999,40.78902587899999,39.3710372935,1.001675833819086,0.9994724014968184,1.0354694326717815,0.8853154084534909,0.24121959647900315,0.5073170200534735,0.9451063250082341,1.140816129377288,-22.958727889941045,88167200.0,0.860764547360016,80.61024364758613,-0.22249622946085568,0.3643398253184271,-0.415463318143916,40.76750565,0.643532111707712
2/20/2019,41.02985764,41.33752994,40.78181499,40.82951508,104457600,0.643532111707712,40.753678134,40.755487824,39.6022031795,1.0067767995097747,1.0067320950048457,1.0360498746503837,0.667081180289153,-0.8107787230899444,0.43845817272280896,0.7797361826222783,1.3544159837840524,37.64125484904706,91231920.0,1.1449676823638042,70.56784928471002,0.29923774922215873,-0.22249622946085568,0.3643398253184271,41.02985764,-0.563857549860125
2/21/2019,40.79850769,41.11094746,40.6172459,40.97500202,68998800,-0.563857549860125,40.795652774000004,40.697390748,39.8144397745,1.000069980887812,1.0024846050358884,1.024716357207926,0.517073812994906,-1.404006966163196,0.48724297927476606,0.7929395013733122,1.2100971039217883,-33.94563918757467,87039520.0,0.7927295554938723,64.82185942339703,0.643532111707712,0.29923774922215873,-0.22249622946085568,40.79850769,1.116569075176388
2/22/2019,41.25405121,41.26120604,40.87483059,40.92253068,75652800,1.116569075176388,40.899160006,40.763216783,40.063940049,1.0086772247632454,1.0120411112207588,1.0297052950744345,1.270447801842578,1.6214990176447008,0.6696538239602241,0.6005490035237308,0.9365757753903646,9.643645976451754,84701520.0,0.8931693315539083,68.07176583621572,-0.563857549860125,0.643532111707712,0.29923774922215873,41.25405121,0.7284570149734826
2/25/2019,41.55456924,41.94571583,41.48778839,41.53787585,87493600,0.7284570149734826,41.080898286,40.85432396,40.2683824545,1.0115301995273414,1.017140053050091,1.0319403638065991,2.23562990465358,2.241617544534602,0.6343910201353061,0.625989969577508,1.1019905834066561,15.651502654230898,82498800.0,1.060543910941735,61.34050381906699,1.116569075176388,-0.563857549860125,0.643532111707712,41.55456924,0.05741154447351793
2/26/2019,41.57842636,41.80977566,41.30176069,41.43055496,68280800,0.05741154447351793,41.243082428,40.971191407,40.4913536075,1.0081309134103986,1.0148210225806675,1.026847034135669,1.9891349668581082,2.892060493668125,0.6570744575762708,0.5653242615644324,1.221823465855666,-21.959091865004986,80976720.0,0.8432151857966091,53.299413827846145,0.7284570149734826,1.116569075176388,-0.563857549860125,41.57842636,0.3097471724516687
2/27/2019,41.70721436,41.73822106,41.19681568,41.31130028,111341600,0.3097471724516687,41.378553772,41.066115953,40.7400005345,1.0079427761011406,1.0156113718602884,1.0237411343350606,1.6508873268418212,2.328981265796104,0.64248624610642,0.528731749420438,1.298109663538796,63.06428747173436,82353520.0,1.3519956402592141,54.89853316859364,0.05741154447351793,0.7284570149734826,1.116569075176388,41.70721436,-0.9836009340231655
2/28/2019,41.29698181,41.71675134,41.24212689,41.5760348,112861600,-0.9836009340231655,41.478248596,41.136950685,40.8426246645,0.995629835103079,1.0038902038759607,1.0111245824486623,1.221794982766422,1.7451863776656973,0.7972143139350235,0.6273336499950124,1.1492957334840164,1.3651680953030931,91126080.0,1.2385213980454333,61.79744981001087,0.3097471724516687,0.05741154447351793,0.7284570149734826,41.29698181,1.0511321432572274
3/1/2019,41.73106766,41.77399665,41.23497863,41.56649923,103544800,1.0511321432572274,41.573651886,41.236405946000005,40.952822113500005,1.003786431233697,1.0119957523613423,1.0190034656059381,1.1562899545835892,2.4414278167371073,0.7796884694561012,0.6852905188272898,1.2916468478391196,-8.255066382188447,96704480.0,1.070734261742579,66.19290153240881,-0.9836009340231655,0.3097471724516687,0.05741154447351793,41.73106766,0.5029549248776632
3/4/2019,41.94095612,42.39411254,41.49256715,41.90279458,109744800,0.5029549248776632,41.650929262,41.365913774,41.072564698,1.0069632746048864,1.0139013572658326,1.0211428584600242,0.9298300693924011,3.1862475331397633,0.749786146078315,0.6686620168367179,2.149558506536027,5.9877463667900255,101154720.0,1.0849202093584955,72.9613187692632,1.0511321432572274,-0.9836009340231655,0.3097471724516687,41.94095612,-0.18198075833470995
3/5/2019,41.86463165,41.97672889,41.62851124,41.96241922,78949600,-0.18198075833470995,41.70817032,41.475626374,41.1323261265,1.003751335261163,1.00937912962404,1.0178036496464566,0.688350462140952,2.6911776487360317,0.7676037746589653,0.6870774782704129,0.8317704856719912,-28.060737274112302,103288480.0,0.7643601687235595,68.06843567008764,0.5029549248776632,1.0511321432572274,-0.9836009340231655,41.86463165,-0.5754215921782713
3/6/2019,41.62373352,41.85508277,41.48540072,41.65950768,83241600,-0.5754215921782713,41.691474152,41.535013962,41.145250893,0.9983751922094904,1.002136018494689,1.0116291094747318,-0.20015923211611497,1.4474236913291971,0.8189250129310921,0.7203794427403082,0.8881520679118589,5.436379665001478,97668480.0,0.8522872476360849,66.5141102443211,-0.18198075833470995,0.5029549248776632,1.0511321432572274,41.62373352,-1.1574487419983792
3/7/2019,41.14196014,41.60465871,41.02747919,41.46870962,99185600,-1.1574487419983792,41.660469818,41.569359207000005,41.1333749775,0.9875539166921259,0.9897184109845977,1.0002087152465535,-0.37538256600258,0.8418260114062548,0.871166875273193,0.8048831676136888,1.4028974750739753,19.15388459616345,94933280.0,1.044792721793664,55.845725669692,-0.5754215921782713,-0.18198075833470995,0.5029549248776632,41.14196014,0.2377071964174915
3/8/2019,41.23975754,41.27791908,40.42645743,40.6220326,95997600,0.2377071964174915,41.562207794,41.567929840000005,41.165573311500005,0.9922417438554226,0.9921051565169788,1.001802093898672,-1.177324587050843,-0.03464791840015469,0.6590976815246876,0.7238484624630954,2.0646621144029096,-3.214176251391332,93423840.0,1.0275492850647114,58.54494150861705,-1.1574487419983792,-0.5754215921782713,-0.18198075833470995,41.23975754,3.4641706334338496
3/11/2019,42.66837311,42.72084429,41.82168664,41.85507706,128044000,3.4641706334338496,41.707691192,41.679310226999995,41.266817093499995,1.0230336873258588,1.0237303083379552,1.0339632691642886,1.7343834220630017,2.680340310032281,1.8112291801621363,1.309922244959817,2.107316460559561,33.382501229197395,97083680.0,1.3189034449456387,69.87513334363102,0.2377071964174915,-1.1574487419983792,-0.5754215921782713,42.66837311,1.1235771252962268
3/12/2019,43.14778519,43.56755117,42.78048677,42.93074554,129870400,1.1235771252962268,41.9643219,41.836246110000005,41.403718758500005,1.0282016540817736,1.0313493489963599,1.0421234247501487,3.0650061625467684,3.7744546087722597,1.8081337144130478,1.333647252367544,1.8241130953400817,1.4263846802661684,107267840.0,1.2107114303783875,71.18315409314809,3.4641706334338496,0.2377071964174915,-1.1574487419983792,43.14778519,0.4422093026555274
3/13/2019,43.33858871,43.71780942,43.15016841,43.46737935,124130000,0.4422093026555274,42.307292938,41.999383545,41.532749749,1.0243763119874234,1.0318863052731504,1.0434798796591473,4.119897580009302,3.911491992533067,1.6938027324410756,1.3335398842224964,1.3097819446737646,-4.420098806194483,115445520.0,1.0752257861543697,75.61320472908415,1.1235771252962268,3.4641706334338496,0.2377071964174915,43.33858871,1.1116322989281668
3/14/2019,43.82035446,43.90860345,43.54130512,43.86089972,94318000,1.1116322989281668,42.842971802,42.25172081,41.694335747500006,1.0228131386990846,1.0371259115588196,1.0509905883949109,6.510128129252513,6.110307677228288,1.2856514855214267,1.2556612923912547,0.8381911431941533,-24.016756626117775,114472000.0,0.8239394786498008,75.74149096849948,0.4422093026555274,1.1235771252962268,3.4641706334338496,43.82035446,1.3008256254986028
3/15/2019,44.39038086,44.67897241,43.82274359,44.08748328,156171600,1.3008256254986028,43.473096466,42.51765213,41.877029038,1.0211000473526748,1.0440459111964608,1.060017433894829,7.639771686203756,6.372502188696694,1.1520002509933236,1.268009976456883,1.9288611708478103,65.5798469009097,126506800.0,1.2344917427363589,76.98578805832972,1.1116322989281668,0.4422093026555274,1.1235771252962268,44.39038086,1.020867474485554
3/18/2019,44.84354782,44.93179319,44.31168099,44.31406836,104879200,1.020867474485554,43.908131407999996,42.8079113,42.086912537,1.0213039448959462,1.047552811108539,1.0654986340605657,5.097861838773077,6.920661731447431,0.3277937189690396,1.2729558132900216,1.3828348338742151,-32.843615612569764,121873840.0,0.8605554727741409,78.7241695395808,1.3008256254986028,1.1116322989281668,0.4422093026555274,44.84354782,-0.7924908426658828
3/19/2019,44.48816681,45.07488846,44.34267917,44.92224599,126585600,-0.7924908426658828,44.176207732,43.070264816000005,42.272945594999996,1.007061698910249,1.0329206704453153,1.0524028118651383,3.1064899718436845,6.266710243466345,0.8503827068323994,1.3320828390874275,1.6458517904932306,20.696572819014648,121216880.0,1.0442902011667021,73.5268336619665,1.020867474485554,1.3008256254986028,1.1116322989281668,44.48816681,0.8738837715214887
3/20/2019,44.87694168,45.19415264,44.05887056,44.41662678,124140800,0.8738837715214887,44.483878325999996,43.395585632,42.465299797,1.0088360855391125,1.0341360999379543,1.0567908832512323,3.549614825470848,7.8157529007743864,0.8501631716272173,1.2650183199973557,2.5297670418257345,-1.931341321603719,121219040.0,1.0241031441925295,80.39678919022366,-0.7924908426658828,1.020867474485554,1.3008256254986028,44.87694168,3.6830317934446244
3/21/2019,46.52977371,46.82552017,45.27047209,45.32055957,204136800,3.6830317934446244,45.025762176,43.934366989,42.751863098,1.033403355352898,1.0590746356183947,1.088368326857239,6.183015366690414,13.09566571856584,1.6033238484810726,1.3704331755713686,3.3420495222949986,64.4397329483941,143182800.0,1.425707557052942,83.75823451517887,0.8738837715214887,-0.7924908426658828,1.020867474485554,46.52977371,-2.0708340126591174
3/22/2019,45.56621933,47.14988677,45.50182219,46.58940055,169630800,-2.0708340126591174,45.260929870000005,44.367013168,42.967471503999995,1.0067450991589626,1.0270292290684317,1.0604817489844167,2.6488587104228856,10.490997154393078,2.168715347569601,1.7113049244542107,3.616856092589947,-16.90337068083756,145874640.0,1.1628532553705018,73.05816770433506,3.6830317934446244,0.8738837715214887,-0.7924908426658828,45.56621933,-1.209117429756279
3/25/2019,45.01527023,45.78802128,44.50487155,45.67592404,175381200,-1.209117429756279,45.295274352,44.60170288,43.1405065535,0.9938182486803364,1.0092724565049163,1.0434571549171552,0.3829367174276399,5.500320140985093,2.2726533704297953,1.6030458639821654,2.8504765681598916,3.3899504099491384,159975040.0,1.0963035233496425,68.89834964327834,-2.0708340126591174,3.6830317934446244,0.8738837715214887,45.01527023,-1.033178047412997
3/26/2019,44.55018234,46.00267518,44.02309028,45.71169987,199202000,-1.033178047412997,45.307677458,44.741942595,43.2890943525,0.9832810869923272,0.9957140829414629,1.0291317710929928,0.13939780945537716,3.250218160270757,2.2986020236302735,1.66109155947841,4.4434944954705635,13.582299585132262,174498320.0,1.1415697297257648,67.09386224530627,-1.209117429756279,-2.0708340126591174,3.6830317934446244,44.55018234,0.8994342984769865
3/27/2019,44.95088196,45.25855074,44.49295438,45.01766284,119393600,0.8994342984769865,45.322465514,44.90317192,43.4512777325,0.9918013384800255,1.001062509349785,1.0345123159952174,0.1647622971441276,3.7202255495411896,2.300922214696626,1.6707061740619027,1.703184290535768,-40.064055581771264,173548880.0,0.68795373384144,72.46126757663876,-1.033178047412997,-1.209117429756279,-2.0708340126591174,44.95088196,0.13265041173844416
3/28/2019,45.01050949,45.21085213,44.72668893,45.06536443,83121600,0.13265041173844416,45.018612669999996,45.022187423000005,43.6369541165,0.9998200037824488,0.9997406182669383,1.0314768847026523,-3.2651442267244257,2.71598677068301,1.1716764233810977,1.6515402083408741,1.0756670064078353,-30.380187882767583,149345840.0,0.5565712443011469,72.33673403720724,0.8994342984769865,-1.033178047412997,-1.209117429756279,45.01050949,0.6517371683277151
3/29/2019,45.30385971,45.33486641,44.96756801,45.27524038,94256000,0.6517371683277151,44.966140746,45.113535308,43.815593719,1.0075105169889422,1.0042187871267594,1.0339665827774607,-0.5757765815503468,2.0578306207395647,0.9641554348385771,1.6194270622903837,0.810744166945496,13.395314815884207,134270880.0,0.7019839297992237,68.03785752084599,0.13265041173844416,0.8994342984769865,-1.033178047412997,45.30385971,0.6791350934986395
4/1/2019,45.61153412,45.71647289,44.92941212,45.70693432,111448000,0.6791350934986395,45.085393524,45.190333937999995,43.999122619000005,1.0116698681075043,1.0093205813123196,1.0366464466794552,1.3245813852798438,1.7125904111839452,0.7788386355322814,1.6040790370039053,1.7255739917217159,18.239687659141058,121484240.0,0.9173864856873616,67.26839584837853,0.6517371683277151,0.13265041173844416,0.8994342984769865,45.61153412,1.4536677460915914
4/2/2019,46.27457428,46.37951668,45.56621669,45.57575526,91062800,1.4536677460915914,45.430271912,45.368974685,44.2196197505,1.0185845765932338,1.0199607683728285,1.0464715558635433,3.8706731362841973,4.01546657930274,0.47759529651841776,1.609803014797605,1.7575526142690305,-18.291221017873806,99856400.0,0.9119375423107583,69.30063412768601,0.6791350934986395,0.6517371683277151,0.13265041173844416,46.27457428,0.685489483016366
4/3/2019,46.59178162,46.8660599,46.06706964,46.09092151,93087200,0.685489483016366,45.75845184399999,45.540458679,44.4680221555,1.0182114941047613,1.0230854710623456,1.0477592517399006,3.6504281750471046,3.8212050015080212,0.4719023189877903,1.6048141845693114,1.7148738086826643,2.223081214282896,94595120.0,0.9840592199682182,68.6217487164652,1.4536677460915914,0.6791350934986395,0.6517371683277151,46.59178162,0.17404146650015218
4/4/2019,46.67287064,46.83505169,46.06468442,46.45821475,76457200,0.17404146650015218,46.090924074,45.554768372,44.7445676805,1.0126260555129176,1.0245441324356999,1.0430958004392648,3.693273346237791,0.30753841807154014,0.4592034850293307,1.1120799693582701,1.6505675769164587,-17.864969619883297,93262240.0,0.8198087457474751,66.41503970204948,0.685489483016366,1.4536677460915914,0.6791350934986395,46.67287064,0.66942306251081
4/5/2019,46.9853096,47.00916147,46.73010846,46.85413161,74106400,0.66942306251081,46.427214052,45.696677398999995,45.031845283500004,1.0120208709352,1.0281996914075027,1.0433796195603773,3.7114936801485143,3.1143471871621697,0.4585289639662072,0.8393391950162785,0.5939154437326629,-3.0746613791768462,89232320.0,0.8304883253063464,65.72118357876295,0.17404146650015218,0.685489483016366,1.4536677460915914,46.9853096,1.573599953462912
4/8/2019,47.72467041,47.75567347,46.82789269,46.84697346,103526800,1.573599953462912,46.84984131,45.967617417,45.2846601485,1.0186730429717223,1.038223712511804,1.0538816070055197,4.632898960250986,6.018846862757132,0.5886104341065614,0.7343327098723138,1.9440276318924483,39.700214826249834,87648080.0,1.1811644932781187,72.48919315735488,0.66942306251081,0.17404146650015218,0.685489483016366,47.72467041,-0.2998064916337695
4/9/2019,47.58158875,48.38057929,47.51719159,47.77716394,143072800,-0.2998064916337695,47.111244203999995,46.270758058,45.5063503265,1.0099837003659538,1.0283295702732358,1.0456032709415397,2.8244764870044348,6.804475875911753,0.6970178558565359,0.5733448972868379,1.81454155416363,38.19880456075142,98050080.0,1.459180859413883,69.45791182386391,1.573599953462912,0.66942306251081,0.17404146650015218,47.58158875,0.5613783335471245
4/10/2019,47.84870148,47.87732445,47.26675077,47.38600284,86781200,0.5613783335471245,47.362628176,46.56054001,45.731855965,1.0102628026087097,1.0276663773599564,1.0462882048045479,2.697728690118306,6.446635513355803,0.6936579734202392,0.5677243447385348,1.2760506787320274,-39.3447252028338,96788880.0,0.8966029981956605,61.851751102623226,-0.2998064916337695,1.573599953462912,0.66942306251081,47.84870148,-0.8324397688545204
4/11/2019,47.45038986,47.93932399,47.32875408,47.90354983,83603200,-0.8324397688545204,47.51813202,46.804528047,45.913357735,0.9985743934552922,1.013799130980478,1.0334767963142961,1.6658911469088933,5.420690406852802,0.9304715278256485,0.7222976947241698,1.286754253866936,-3.6620834927380552,98218080.0,0.8511996976524078,68.84535726640318,0.5613783335471245,-0.2998064916337695,1.573599953462912,47.45038986,-0.04019667711114838
4/12/2019,47.43131638,47.73421765,46.79689814,47.51002318,111042800,-0.04019667711114838,47.607333376,47.017273714,46.065404511000004,0.9963027335597684,1.0088061819262122,1.0296515765681342,0.9492472940946683,4.695972227572476,0.9206686783513263,0.7423759287412613,1.976161703990208,32.82123172318763,105605360.0,1.051488295669841,77.04233350554205,-0.8324397688545204,0.5613783335471245,-0.2998064916337695,47.43131638,0.1810221738568707
4/15/2019,47.51717758,47.66505262,47.22620225,47.36215135,70146400,0.1810221738568707,47.56583481,47.20783806,46.199085999,0.998977055060752,1.0065527152420501,1.0285306852397151,-0.43477058765925003,4.177985890556579,0.5233027413690414,0.7429307593138041,0.923561525221375,-36.829402716790284,98929280.0,0.7090560044508563,86.28971313091076,-0.04019667711114838,-0.8324397688545204,0.5613783335471245,47.51717758,0.010051102029273729
4/16/2019,47.52195358,48.02758123,47.35738513,47.57204106,102785600,0.010051102029273729,47.553907776,47.332575989999995,46.350775337500004,0.9993280426889306,1.0040009990168297,1.0252677163212944,-0.1253324480469331,2.6956040534318104,0.5098280465242387,0.6529750244274097,1.4102873503964342,46.53011416123991,90871840.0,1.131105081618244,84.8194480032603,0.1810221738568707,-0.04019667711114838,-0.8324397688545204,47.52195358,1.947285981082758
4/17/2019,48.44734192,48.50696795,47.3693023,47.59110938,115627200,1.947285981082758,47.673635864,47.518132019999996,46.5292953495,1.0162292227554697,1.0195548490754835,1.0412223429581897,1.251111151365758,3.982591425959736,1.0245674256684936,0.838201224511425,2.3482519471937264,12.493578867078647,96641040.0,1.1964606341156925,87.70303771302686,0.010051102029273729,0.1810221738568707,-0.04019667711114838,48.44734192,0.35935711455024055
4/18/2019,48.62144089,48.69060547,48.3018463,48.44494656,96783200,0.35935711455024055,47.90784607,47.712989045,46.633878708500006,1.0148951555650685,1.0190399273485717,1.0426205633445995,2.4679481737771347,4.174952650823283,0.8288041751748897,0.8348289416177667,0.7995632438773662,-16.297203426183458,99277040.0,0.9748799923930045,87.37265058511572,1.947285981082758,0.010051102029273729,0.1810221738568707,48.62144089,0.3286960177950382
4/22/2019,48.78125763,48.87904521,48.25893291,48.37580127,77758000,0.3286960177950382,48.17783432,47.892583848,46.7946306235,1.0125249156280465,1.0185555614376631,1.0424541657884638,2.8460969524540136,3.822360744857156,0.7848964825376255,0.8301390095357152,1.2712101535050202,-19.657543871250382,92620080.0,0.8395371716370791,86.93750733089931,0.35935711455024055,1.947285981082758,0.010051102029273729,48.78125763,1.4423062548664545
4/23/2019,49.48483276,49.54922989,48.6309876,48.75739449,93292000,1.4423062548664545,48.571365356,48.068600083,47.018108749999996,1.0188067063238766,1.0294627402203225,1.0524632758649615,4.140934458254075,3.688160305516086,0.8318048405114394,0.809936669994562,1.855603502700414,19.977365672985425,97249200.0,0.9593086626933692,87.0597572215685,0.3286960177950382,0.35935711455024055,1.947285981082758,49.48483276,-0.1541995511434413
4/24/2019,49.40852737,49.723351,49.38229177,49.45622748,70162400,-0.1541995511434413,48.948680114,48.251293945,47.2610260015,1.0093944771325607,1.0239834692582357,1.0454391609786855,3.9698994840859925,3.8395914638306383,0.8738479155993537,0.7978606222490716,0.6902841435567341,-24.79269390730181,90724560.0,0.7733561893273442,84.43210280405411,1.4423062548664545,0.3286960177950382,0.35935711455024055,49.40852737,-0.9075482388739786
4/25/2019,48.96012115,49.5516103,48.92195963,49.32980324,74172800,-0.9075482388739786,49.05123596,48.362435912,47.461487961,0.9981424563883711,1.0123584601711861,1.0315757733982434,1.0584259314922573,2.3227791677158827,0.8568052723699152,0.8906489532338098,1.2860480227794466,5.7158820108776265,82433680.0,0.8997875625593811,75.65558585270148,-0.1541995511434413,1.4423062548664545,0.3286960177950382,48.96012115,-0.4773813759241352
4/26/2019,48.72639465,48.89334682,48.20645376,48.86949495,74596400,-0.4773813759241352,49.072226712,48.490036391000004,47.647282219000004,0.9929525907998906,1.0048743675317982,1.0226479324894147,0.21585900804019786,2.689134470264176,0.9017829094289448,0.8495662540006719,1.40969399631129,0.5710988394667549,77996320.0,0.9564092254608936,69.88041656054493,-0.9075482388739786,-0.1541995511434413,1.4423062548664545,48.72639465,0.15176932447227287
4/29/2019,48.80034637,49.12471224,48.62146822,48.75025889,88818800,0.15176932447227287,49.076044460000006,48.626939390000004,47.822106552,0.9943822267455822,1.003566068154305,1.0204558077536023,0.039131299452721535,2.8863419666279144,0.8913461343024847,0.8439552412638331,1.031230426490114,19.065799421956008,80208480.0,1.1073492478600766,64.48337285909027,-0.4773813759241352,-0.9075482388739786,-0.1541995511434413,48.80034637,-1.925650184683314
4/30/2019,47.86062241,48.51173765,47.48855655,48.43064712,186139600,-1.925650184683314,48.751202389999996,48.661283873,47.9345609665,0.9817321432838613,0.9835462322554079,0.9984575105099706,-3.282238737427645,0.7227803659461296,0.807971187679275,1.09827706461688,2.1378349224857107,109.57229775678124,98778000.0,1.8844236570896353,53.0934117612626,0.15176932447227287,-0.4773813759241352,-0.9075482388739786,47.86062241,4.908533323856545
5/1/2019,50.20987701,51.35230989,49.90220473,50.05723456,259309200,4.908533323856545,48.91147231800001,48.930076216,48.131326103000006,1.0265460152897945,1.0261557081650632,1.0431849914658893,1.6218852952224694,5.656171995275949,2.6581992366750176,1.8794514743557202,2.88808745679897,39.3089917459799,136607360.0,1.8982081199724525,67.90866861159003,-1.925650184683314,0.15176932447227287,-0.4773813759241352,50.20987701,-0.6507413868688139
5/2/2019,49.88314056,50.71790507,49.63986896,50.04770901,127985200,-0.6507413868688139,49.0960762,49.07365608,48.29589405,1.0160311051497024,1.0164952959420912,1.0328650404184825,1.8852473979223516,2.963627276746994,2.6301609739526546,1.846781498582958,2.1611231728750626,-50.64378741672104,147369840.0,0.8684626379454575,68.65407607566719,4.908533323856545,-1.925650184683314,0.15176932447227287,49.88314056,1.2431245367442667
