,Price,Close,High,Low,Open,Volume,Returns,MA_5,MA_10,MA_20,Price_to_MA5,Price_to_MA10,Price_to_MA20,Momentum_5,Momentum_10,Volatility_5,Volatility_10,High_Low_Spread_Pct,Volume_Change,Volume_MA_5,Volume_Ratio,RSI,Returns_Lag_1,Returns_Lag_2,Returns_Lag_3,Close_Price,Target_Return
46,2/16/2021,49199.87109,50341.10156,47201.30469,47944.45703,77049582886.0,2.6171883754079195,48094.517186,46488.111327000006,41045.1710935,1.0229829504208385,1.0583323281069719,1.1986762335068302,2.693711236032037,25.29887537557125,2.288884987612352,6.418323169956795,6.3817176761631345,-0.026366038057989982,74434731726.2,1.0351294496421166,81.42016558615171,-1.5851261121055504,3.4216235794126693,-0.8406213615795188,49199.87109,5.994196030727861
47,2/17/2021,52149.00781,52533.91406,49072.37891,49207.27734,80820545404.0,5.994196030727861,49023.348436,47812.667967,41979.316601,1.0637585859334058,1.0906943709142713,1.2422548062337382,9.776172532892335,34.047287129192824,3.132369196096518,6.386999104465859,6.637777582675744,4.894202378200263,75287832567.8,1.0734874766280136,82.22573838066646,2.6171883754079195,-1.5851261121055504,3.4216235794126693,52149.00781,-0.8997504453191696
48,2/18/2021,51679.79688,52474.10547,51015.76563,52140.97266,52054723579.0,-0.8997504453191696,49938.204686000005,48361.001170999996,42847.487109,1.0348749460448314,1.068625454987275,1.206133670068712,9.710712617880324,11.869592314025223,3.145488112667996,3.3564424034037925,2.8218761064139857,-35.59221443162435,71648686052.6,0.7265272602596601,82.50403317671532,5.994196030727861,2.6171883754079195,-1.5851261121055504,51679.79688,8.143096885174916
49,2/19/2021,55888.13281,56113.65234,50937.27734,51675.98047,63495496918.0,8.143096885174916,51372.373436,49301.703905,43928.417577500004,1.0879024867251998,1.1335943463068023,1.2722546336070555,14.719299633377414,20.238389868054064,4.233436539366451,3.9990104570308755,9.262028877575593,21.97835768282794,70098050390.6,0.9058097417002429,84.54078305930045,-0.8997504453191696,5.994196030727861,2.6171883754079195,55888.13281,0.3782318524017114
50,2/20/2021,56099.51953,57505.22656,54626.55859,55887.33594,68145460026.0,0.3782318524017114,53003.26562400001,50419.837499,45077.675585000005,1.0584162856674628,1.1126477654973133,1.2445078146102904,17.007927781948283,24.892671622833085,3.786188140235747,3.6043923377868103,5.1313594022148346,7.3232958771944245,68313161762.6,0.9975451035748749,83.97275987294451,8.143096885174916,-0.8997504453191696,5.994196030727861,56099.51953,2.567625876420765
51,2/21/2021,57539.94531,58330.57031,55672.60938,56068.56641,51897585191.0,2.567625876420765,54671.280468000004,51382.898827000005,46277.8140615,1.0524711478758775,1.119826763836934,1.2433591879152592,16.951414780627626,20.101748181271816,3.7883122024392453,3.2720425077072,4.619331693278596,-23.842930737866965,63282762223.6,0.8200903906126568,86.04340399857125,0.3782318524017114,8.143096885174916,-0.8997504453191696,57539.94531,-5.7918459637826825
52,2/22/2021,54207.32031,57533.39063,48967.56641,57532.73828,92052420332.0,-5.7918459637826825,55082.942968,52053.145702,47212.665624,0.9841035607246206,1.041384138824817,1.1481520815135748,3.9469830519101468,14.109019457801253,5.087569841102611,4.020706445387422,15.801969496027283,77.37322457917288,65529137209.2,1.4047555675595902,68.2959194686531,2.567625876420765,0.3782318524017114,8.143096885174916,54207.32031,-9.93019854000602
53,2/23/2021,48824.42578,54204.92969,45290.58984,54204.92969,106102000000.0,-9.93019854000602,54511.86874799999,52225.036716999995,47780.282421,0.895665969657137,0.9348854275502491,1.021853017732291,-5.525120593314536,3.6490634419577006,7.0870834477859805,5.380975674210844,18.25795123565301,15.262585836774534,76338592493.4,1.3898867733142088,54.34097426867594,-5.7918459637826825,2.567625876420765,0.3782318524017114,48824.42578,1.8042326887146798
54,2/24/2021,49705.33203,51290.13672,47213.5,48835.08594,63695521388.0,1.8042326887146798,53275.308592,52323.841014,48419.245702,0.9329900350396828,0.949955719357465,1.0265614697080436,-11.062815072064325,2.0281156629695207,5.43296845629588,5.30691534056003,8.20160846635029,-39.967652458954596,76378597387.4,0.8339446332711486,59.098031974065634,-9.93019854000602,-5.7918459637826825,2.567625876420765,49705.33203,-5.25392420359212
55,2/25/2021,47093.85156,51948.96875,47093.85156,49709.08203,54506565949.0,-5.25392420359212,51474.174997999995,52238.720311,48866.7228505,0.9149025032811077,0.9015123509846654,0.963720274512293,-16.05302156854318,-1.7753801017933002,5.349455714424208,5.574096075892597,10.309450234314191,-14.426376044597644,73650818572.0,0.7400673475979789,48.42747625217939,1.8042326887146798,-9.93019854000602,-5.7918459637826825,47093.85156,-1.6012490272519941
56,2/26/2021,46339.76172,48370.78516,44454.84375,47180.46484,350968000000.0,-1.6012490272519941,49234.13828,51952.709374000005,49220.4103505,0.9412119992120233,0.8919604439954573,0.9414745100663157,-19.46505776058409,-5.813245658241817,4.45179499606419,5.5101582268127585,8.450499667351332,543.9004070232368,133464901533.8,2.629665147665188,47.78320027123164,-5.25392420359212,1.8042326887146798,-9.93019854000602,46339.76172,-0.3265200000687418
57,2/27/2021,46188.45313,48253.26953,45269.02734,46344.77344,45910946382.0,-0.3265200000687418,47630.364844,51356.65390600001,49584.660936500004,0.9697270487277899,0.8993664815963369,0.9315068865581371,-14.792959943678873,-11.429852513621586,4.617183844573924,5.029201226605974,6.461013495300827,-86.91876570456566,124236606743.8,0.36954443287941113,48.23849259054602,-1.6012490272519941,-5.25392420359212,1.8042326887146798,46188.45313,-2.274775466159895
58,2/28/2021,45137.76953,46716.42969,43241.61719,46194.01563,53443887451.0,-2.274775466159895,46893.033594,50702.451171,49531.726171,0.9625687670540345,0.8902482717801461,0.9112900562796741,-7.550844052138695,-12.65877140575945,2.597732141972997,5.042170835814145,7.698237055534012,16.40772334842,113704984234.0,0.47002238126179907,42.972936867611665,-0.3265200000687418,-1.6012490272519941,-5.25392420359212,45137.76953,9.955017066170036
59,3/1/2021,49631.24219,49784.01563,45115.09375,45159.50391,53891300112.0,9.955017066170036,46878.215626,50076.762109,49689.233007,1.0587272046778395,0.9911032602700978,0.9988329299228298,-0.14905813315014838,-11.195383179594199,5.798741057521129,5.433715927786902,9.40722350274103,0.8371633919972865,111744139978.8,0.4822740603867389,52.8882136848854,-2.274775466159895,-0.3265200000687418,-1.6012490272519941,49631.24219,-2.523116196056663
60,3/2/2021,48378.98828,50127.51172,47228.84375,49612.10547,47530897720.0,-2.523116196056663,47135.24297000001,49304.708984000004,49862.2732415,1.0263867380675558,0.9812244971509635,0.9702523598489795,2.7288842968442806,-13.762205656451897,5.273233087590658,5.426593918043629,5.991584514383735,-11.802280477148342,110349006333.0,0.4307324487958332,48.59381102190766,9.955017066170036,-2.274775466159895,-0.3265200000687418,48378.98828,4.4632060048528155
61,3/3/2021,50538.24219,52535.13672,48274.32031,48415.81641,53220811975.0,4.4632060048528155,47974.939064,48604.538671999995,49993.7187495,1.0534300444359184,1.0397844228303306,1.010891837097144,9.060211606974988,-12.168421576137934,5.324352556882998,5.608228679087388,8.430875759353354,11.970979989729514,50799568728.0,1.0476626732790635,47.163978081396984,-2.523116196056663,9.955017066170036,-2.274775466159895,50538.24219,-3.9120359836955276
62,3/4/2021,48561.16797,51735.08984,47656.92969,50522.30469,52343816680.0,-3.9120359836955276,48449.482032,48039.923438,50046.53457,1.0023052039633,1.010850236526141,0.9703202906502463,5.137030316477276,-10.415848464212708,5.902338299254748,5.464948618230843,8.397986128586114,-1.6478427563487053,52086142787.6,1.0049470718814937,44.78598115814039,4.4632060048528155,-2.523116196056663,9.955017066170036,48561.16797,0.7539701685638667
63,3/5/2021,48927.30469,49396.42969,46542.51563,48527.03125,48625928883.0,0.7539701685638667,49207.389064,48050.211329,50137.624023,0.994308083006889,1.018253683735011,0.9758600580584995,8.395486085065308,0.21071197122433105,5.612352608863333,4.470243550814866,5.8329680698378885,-7.102821369960521,51122551074.0,0.9511639748300875,36.646657836246575,-3.9120359836955276,4.4632060048528155,-2.523116196056663,48927.30469,-0.030498062573725004
64,3/6/2021,48912.38281,49147.21875,47257.52734,48899.23047,34363564661.0,-0.030498062573725004,49063.617188,47970.916407,50147.3787105,0.9969175860511772,1.019625774813479,0.9753726728643264,-1.448400943196293,-1.5953001169399794,3.234501985045123,4.430385141442851,3.8634212881030554,-29.330779996649547,47217003983.8,0.7277794387968797,36.10780106661112,0.7539701685638667,-3.9120359836955276,4.4632060048528155,48912.38281,4.690649827697468
65,3/7/2021,51206.69141,51384.36719,48918.67969,48918.67969,43137459378.0,4.690649827697468,49629.157814,48382.200392,50310.460351500005,1.0317864268805905,1.0583787218257033,1.0178140102920619,5.844899264189407,8.733284099220517,3.5594553203811445,4.251213837694082,4.8151665966032,25.532551129533122,46338316315.4,0.9309241856002387,38.14947666059141,-0.030498062573725004,0.7539701685638667,-3.9120359836955276,51206.69141,2.0306565438378055
66,3/8/2021,52246.52344,52314.07031,49506.05469,51174.11719,48597428048.0,2.0306565438378055,49970.814064,48972.876564,50462.792969,1.045540770520276,1.0668461218879361,1.0353474384998025,3.3801754393784966,12.746638093848173,3.142575957085237,4.166227266009626,5.374550180788078,12.657140102192876,45413639530.0,1.0701064383068617,45.986680594435484,4.690649827697468,-0.030498062573725004,0.7539701685638667,52246.52344,4.933522041825644
67,3/9/2021,54824.11719,54824.11719,51981.83203,52272.96875,50912227385.0,4.933522041825644,51223.40390799999,49836.44297,50596.548438000005,1.0702942992321847,1.1000808629741579,1.083554489041488,12.897031685623993,18.696586429717478,2.257783090761854,4.271216640761186,5.184370137962635,4.7632136719532925,45127321671.0,1.128190761157393,63.873198936487114,2.0306565438378055,4.690649827697468,-0.030498062573725004,54824.11719,2.1604243728999606
68,3/10/2021,56008.55078,57258.25391,53290.89063,54824.01172,57295577614.0,2.1604243728999606,52639.653126,50923.521095,50812.986133,1.063999237341783,1.0998562074196256,1.1022487565167085,14.472994445261778,24.08355876507131,2.069412512446881,4.023152731858871,7.083495689048782,12.537951209105213,46861251417.2,1.2226642669847732,64.37329242666466,4.933522041825644,2.0306565438378055,4.690649827697468,56008.55078,3.2076714804796236
69,3/11/2021,57805.12109,58091.0625,54484.59375,55963.17969,56772343595.0,3.2076714804796236,54418.20078199999,51740.908985,50908.835547,1.0622387410706218,1.1172034319450794,1.1354634312276346,18.180954942522053,16.46922087645617,1.3661992187959797,3.031288931952448,6.239012533828774,-0.913218857003284,51343007204.0,1.1057463652144048,75.36780791345053,2.1604243728999606,4.933522041825644,2.0306565438378055,57805.12109,-0.8183206627376705
70,3/12/2021,57332.08984,57996.62109,55376.64844,57821.21875,55689944702.0,-0.8183206627376705,55643.280468,52636.219140999994,50970.4640625,1.030350643560119,1.0892136778749415,1.124810042335486,11.962105461872884,18.50617774018486,2.0961403774793634,2.815292987327313,4.5698188524292656,-1.906560174301719,53853504268.8,1.0341006673221067,76.38470085737188,3.2076714804796236,2.1604243728999606,4.933522041825644,57332.08984,6.821652779298026
71,3/13/2021,61243.08594,61683.86328,56217.97266,57343.37109,60669829814.0,6.821652779298026,57442.592968,53706.703515999994,51155.621093999995,1.066161584560035,1.14032479989681,1.1971917187255723,17.219447166339542,21.181670129631392,2.8866306442812752,3.1472493983430634,8.924910520274802,8.942162070096572,56267984622.0,1.0782300134183043,80.61059052966692,-0.8183206627376705,3.2076714804796236,2.1604243728999606,61243.08594,-3.1689610348854313
72,3/14/2021,59302.31641,61597.91797,59302.31641,61221.13281,43901225564.0,-3.1689610348854313,58338.232811999995,54780.81836,51410.370899,1.0165257593781911,1.0825379792665077,1.1535088226946346,8.168301560570935,22.118801686639088,3.8323428350866506,2.997804807496727,3.8710149939655665,-27.63911535833997,54865784257.8,0.8001567125646031,77.79471429511652,6.821652779298026,-0.8183206627376705,3.2076714804796236,59302.31641,-5.7251004607089655
73,3/15/2021,55907.19922,60540.99219,55393.16406,59267.42969,66419369890.0,-5.7251004607089655,58317.9625,55478.80781300001,51764.509570999995,0.9586617368533752,1.0077217125581348,1.0800295353579639,-0.18095729774922908,14.265847207860993,5.007313414939904,3.8810196370887478,9.207809015334169,51.2927464705345,56690542713.0,1.171612877764337,62.869907339260486,-3.1689610348854313,6.821652779298026,-0.8183206627376705,55907.19922,1.6057021859876341
74,3/16/2021,56804.90234,56833.17969,53555.02734,55840.78516,59749798599.0,1.6057021859876341,58117.91875,56268.059766,52119.4880865,0.9774077179940309,1.0095408047875216,1.0898975493720096,-1.7303289589908566,16.136035655139658,4.802908108815731,3.8478827525169668,5.770896903191466,-10.041605787657682,57286033713.8,1.043008124764038,67.53371995975554,-5.7251004607089655,-3.1689610348854313,6.821652779298026,56804.90234,3.636996288866423
75,3/17/2021,58870.89453,58969.81641,54528.62891,56825.82813,60258313191.0,3.636996288866423,58425.679688000004,57034.48007799999,52708.340234999996,1.0076201910594365,1.032198320200141,1.11691801084087,2.6840198818749217,14.967190632635319,5.078137208952879,3.766619482068916,7.543944313155998,0.8510733155986161,58199707411.6,1.0353714111454397,67.4072137203122,1.6057021859876341,-5.7251004607089655,-3.1689610348854313,58870.89453,-1.718969378806201
76,3/18/2021,57858.92188,60116.25,54253.57813,58893.07813,55746041000.0,-1.718969378806201,57748.846875999996,57595.719922,53284.298243,1.00190609873538,1.004569818006554,1.085853127240931,-5.525789577807149,10.742147171658779,3.735367202501485,3.889075943047592,10.13270154283075,-7.488215238779605,57214949648.8,0.9743264888317382,70.23945433272495,3.636996288866423,1.6057021859876341,-5.7251004607089655,57858.92188,0.8429649985728371
77,3/19/2021,58346.65234,59498.375,56643.70313,57850.44141,49063873786.0,0.8429649985728371,57557.714062,57947.97343699999,53892.2082035,1.013706907768265,1.0068799455676123,1.0826546969402286,-1.6115122104047308,6.425156173134905,3.601360470139371,3.647946533388344,4.892606097373227,-11.98680138379692,58247479293.2,0.842334713559491,70.39616908471808,-1.718969378806201,3.636996288866423,1.6057021859876341,58346.65234,-0.056571900316848556
78,3/20/2021,58313.64453,60031.28516,58213.29688,58332.26172,50361731222.0,-0.056571900316848556,58039.003123999995,58178.482811999995,54551.001953499996,1.0047320145284582,1.0023232252108871,1.0689747656643838,4.304356761873218,4.115610416442195,1.9848952707476204,3.6154995998784876,3.1176035980133547,2.645240450562092,55035951559.6,0.9150696916262426,70.3410746644098,0.8429649985728371,-1.718969378806201,3.636996288866423,58313.64453,-1.3551247848922587
79,3/21/2021,57523.42188,58767.89844,56005.61719,58309.91406,51943414539.0,-1.3551247848922587,58182.707032000006,58150.312890999994,54945.610938000005,0.9886687095593988,0.989219473123471,1.0469156844012304,1.2648900189976109,-0.487325698291341,2.142932089560007,3.5171690388114945,4.80201135419658,3.1406452451520517,53474674747.6,0.9713647588166261,64.61869583956054,-0.056571900316848556,0.8429649985728371,-1.718969378806201,57523.42188,-5.205318550496507
80,3/22/2021,54529.14453,58471.48047,54288.15625,57517.89063,56521454974.0,-5.205318550496507,57314.35703199999,57870.01836,55253.118750500005,0.9514046279809971,0.9422693490571064,0.9868971338293288,-7.375036568855753,-4.888964134784457,2.3114541903204917,3.885754733342324,7.671721711494091,8.813514620920282,52727303104.2,1.071958011247076,54.84439194305308,-1.3551247848922587,-0.056571900316848556,0.8429649985728371,54529.14453,0.3847498100480573
81,3/23/2021,54738.94531,55985.44141,53470.69531,54511.66016,56435023914.0,0.3847498100480573,56690.36171800001,57219.604297,55463.15390649999,0.9655776335013152,0.9566466944768778,0.986942527687465,-5.39238628827351,-10.620203946568129,2.4487045228627236,2.977630002570192,4.59407116041125,-0.15291725954287294,52865099687.0,1.0675289415538145,49.7990435370568,-5.205318550496507,-1.3551247848922587,-0.056571900316848556,54738.94531,-3.5891807357148364
82,3/24/2021,52774.26563,57262.38281,52514.33203,54710.48828,70567223787.0,-3.5891807357148364,55575.884375999995,56566.799219,55673.8087895,0.9495893087900217,0.9329547783971814,0.9479190803980552,-9.55048230964196,-11.00808733147427,2.380808402858618,3.013202205953642,8.996905448743815,25.041541391983337,57165769687.2,1.234431446880365,42.63994145128579,0.3847498100480573,-5.205318550496507,-1.3551247848922587,52774.26563,-2.0277031943987667
